streetName,streetType,minHouseNum,maxHouseNum
Ludmily Jandové,,1,100
Ludmily Konečné,,1,100
Ludmily Polesné,,1,100
Ludovíta Štúra,,1,100
Ludviky Smrčkové,,1,100
Ludvíka Ehrenhafta,,1,100
Ludvíka Kopáčka,,1,100
Ludvíka Kuby,,1,100
Ludvíka Kuny,,1,100
Ludvíka Podéště,,1,100
Ludvíka Středy,,1,100
Ludvíka Svobody,,1,100
Ludvíka Vojtěcha,,1,100
Ludvíka Zatěrandy,,1,100
Ludvíkova,,1,100
Ludvíkovská,,1,100
Luh,,1,100
Luhanova,,1,100
Luhová,,1,100
Luhy,,1,100
Lukavecká,,1,100
Lukavická,,1,100
Lukavská,,1,100
Lukavského,,1,100
Lukesova,,1,100
Lukešova,,1,100
Lukostřelecká,,1,100
Lukovská,,1,100
Lukášova,,1,100
Lukášovská,,1,100
Lumiérů,,1,100
Lumíra Březovského,,1,100
Lumírova,,1,100
Lupenická,,1,100
Lupáčova,,1,100
Lustigova,,1,100
Lustrárenská,,1,100
Lutherova,,1,100
Lutinovova,,1,100
Lutov,,1,100
Lutovítova,,1,100
Lutyňská,,1,100
Lučanská,,1,100
Lučební,,1,100
Lučiny,,1,100
Lučištníků,,1,100
Luční,,1,100
Luční vrch,,1,100
Luční čtvrť,,1,100
Luďka Matury,,1,100
Luďka Pika,,1,100
Luštěnická,,1,100
Lužec,,1,100
Lužecká,,1,100
Luženská,,1,100
Lužickosrbská,,1,100
Lužická,,1,100
Lužnická,,1,100
Lužná,,1,100
Lužné,,1,100
Lužní,,1,100
Lužova,,1,100
Lužánecká,,1,100
Lužánky,,1,100
Lva Nikolaje Tolstého,,1,100
Lva Tolstého,,1,100
Lva Šimáka,,1,100
Lvovská,,1,100
Lysická,,1,100
Lysinská,,1,100
Lyskova,,1,100
Lysolajská,,1,100
Lysá,,1,100
Lyčkova,,1,100
Lyžařská,,1,100
Lyžbická,,1,100
Lábkova,,1,100
Ládeveská,,1,100
Ládevská,,1,100
Lámanisko,,1,100
Lámař,,1,100
Lánecká,,1,100
Lánka,,1,100
Lánovská,,1,100
Lánská,,1,100
Lánský dvůr,,1,100
Lány,,1,100
Lásenická,,1,100
Láskov,,1,100
Láskova,,1,100
Láz,,1,100
Lázeňská,,1,100
Lázeňské náměstí,,1,100
Lázeňský park,,1,100
Lázeňský vrch,,1,100
Lázky,,1,100
Láznisko,,1,100
Lázná,,1,100
Lázně,,1,100
Láň,,1,100
Lážovská,,1,100
Lékařská,,1,100
Lékořicová,,1,100
Lékárenská,,1,100
Lékárnická,,1,100
Líbalova,,1,100
Líbeznická,,1,100
Líbezná,,1,100
Línská,,1,100
Lípová,,1,100
Lípové náměstí,,1,100
Lípy,,1,100
Lísa,,1,100
Lískovec,,1,100
Lískovecká,,1,100
Lískovická,,1,100
Lísková,,1,100
Lísky,,1,100
Lítenská,,1,100
Líznerova,,1,100
Líšeňská,,1,100
Líšnice,,1,100
Líšnická,,1,100
Lúčky,,1,100
Lýková,,1,100
Lýskova,,1,100
Lůčka,,1,100
Lůčky,,1,100
Lžovická,,1,100
M. Alše,,1,100
M. Baláše,,1,100
M. Benky,,1,100
M. Bureše,,1,100
M. Chasáka,,1,100
M. Chlajna,,1,100
M. D. Retigové,,1,100
M. D. Rettigové,,1,100
M. G. Dobnera,,1,100
M. Horákové,,1,100
M. J. Hurta,,1,100
M. J. Husa,,1,100
M. J. Husi,,1,100
M. J. Lermontova,,1,100
M. J. Sousedíka,,1,100
M. Jungmanové,,1,100
M. Knesla,,1,100
M. Krasického,,1,100
M. Krásové,,1,100
M. Krškové,,1,100
M. Kudeříkové,,1,100
M. Kuděje,,1,100
M. Majerové,,1,100
M. Mikuláše,,1,100
M. Millauera,,1,100
M. Pávla,,1,100
M. R. Štefanika,,1,100
M. R. Štefánika,,1,100
M. Rovenské,,1,100
M. Ryšky,,1,100
M. Svobodové,,1,100
M. Turka,,1,100
M. Tyrše,,1,100
M. Ulického,,1,100
M. Vydrové,,1,100
M. Zd. Poláka,,1,100
M. Šaje,,1,100
M. Škardové,,1,100
M. Šolochova,,1,100
M. Švabinského,,1,100
MUDr. Antonína Fabiána,,1,100
MUDr. Františka Sovy,,1,100
MUDr. Jana Janského,,1,100
MUDr. Jiroutka,,1,100
MUDr. K. Hradeckého,,1,100
MUDr. Kepáka,,1,100
MUDr. Machové,,1,100
MUDr. Tichého,,1,100
Macanova,,1,100
Macešková,,1,100
Machalův dvůr,,1,100
Macharova,,1,100
Macharovo náměstí,,1,100
Machatého,,1,100
Machačova,,1,100
Machkova,,1,100
Machnova,,1,100
Machníkova,,1,100
Machovcova,,1,100
Machovická,,1,100
Machovská,,1,100
Machová,,1,100
Machuldova,,1,100
Machulkova,,1,100
Machulky,,1,100
Machátova,,1,100
Macháčkova,,1,100
Macháčkovo nábřeží,,1,100
Mackerleho,,1,100
Mackova,,1,100
Mackovec,,1,100
Madlonova,,1,100
Madridská,,1,100
Magdaleny Vizovské,,1,100
Magisterská,,1,100
Magistrů,,1,100
Magnisova,,1,100
Magnitogorská,,1,100
Magnoliová,,1,100
Mahenova,,1,100
Mahlerova,,1,100
Mahulenina,,1,100
Maiselova,,1,100
Maixnerova,,1,100
Majakovského,,1,100
Majdalenky,,1,100
Majerova,,1,100
Majerové,,1,100
Majerského,,1,100
Majora Boháče,,1,100
Majorova,,1,100
Majovského,,1,100
Majrov,,1,100
Makarenkova,,1,100
Makedonská,,1,100
Makovcova,,1,100
Makovská,,1,100
Makovského,,1,100
Maková,,1,100
Malackova,,1,100
Malebná,,1,100
Malecí,,1,100
Malesická,,1,100
Malesická náves,,1,100
Malešická,,1,100
Malešické náměstí,,1,100
Malešovská,,1,100
Malická,,1,100
Malinovského,,1,100
Malinovského náměstí,,1,100
Malinová,,1,100
Malinského,,1,100
Maličká,,1,100
Malkovského,,1,100
Malletova,,1,100
Malobřevnovská,,1,100
Malodoubská,,1,100
Malodrážní,,1,100
Malodvorská,,1,100
Malojordánská,,1,100
Malokřtiny,,1,100
Maloprosenská,,1,100
Malostranská,,1,100
Malostranské nábřeží,,1,100
Malostranské náměstí,,1,100
Malotova,,1,100
Malovanská,,1,100
Malovců,,1,100
Malovická,,1,100
Maltézské náměstí,,1,100
Malypetrova,,1,100
Malá,,1,100
Malá Amerika,,1,100
Malá Bylanská,,1,100
Malá Dlážka,,1,100
Malá Františkánská,,1,100
Malá Homolka,,1,100
Malá Houdova,,1,100
Malá Janovská,,1,100
Malá Kostelní,,1,100
Malá Ledhuj,,1,100
Malá Louka,,1,100
Malá Láň,,1,100
Malá Michalská,,1,100
Malá Mikulášská,,1,100
Malá Náves,,1,100
Malá Ohrádka,,1,100
Malá Olivova,,1,100
Malá Plynární,,1,100
Malá Podkova,,1,100
Malá Skloněná,,1,100
Malá Smidarská,,1,100
Malá Strana,,1,100
Malá Strážnice,,1,100
Malá Tratidla,,1,100
Malá Trávnická,,1,100
Malá Turná,,1,100
Malá Tyršovka,,1,100
Malá Ulička,,1,100
Malá Vysoká,,1,100
Malá Xaveriova,,1,100
Malá alejíčka,,1,100
Malá branka,,1,100
Malá cihelna,,1,100
Malá hradební,,1,100
Malá kolonie,,1,100
Malá lada,,1,100
Malá náves,,1,100
Malá okružní,,1,100
Malá strana,,1,100
Malá stránka,,1,100
Malá trať,,1,100
Malá ulice,,1,100
Malá ulička,,1,100
Malá Česká,,1,100
Malá Štupartská,,1,100
Malá Štěpánská,,1,100
Malánky,,1,100
Malátova,,1,100
Malé Draha,,1,100
Malé Díly,,1,100
Malé Hamry,,1,100
Malé Kempy,,1,100
Malé Lipky,,1,100
Malé Novosady,,1,100
Malé Podolí,,1,100
Malé Valy,,1,100
Malé dráhy,,1,100
Malé nádraží,,1,100
Malé nám.,,1,100
Malé náměstí,,1,100
Malé paseky,,1,100
Malé sídliště,,1,100
Malého,,1,100
Malíkova,,1,100
Malínská,,1,100
Malíře Sochora,,1,100
Malířská,,1,100
Malířský koutek,,1,100
Malíškova,,1,100
Malý Bolevec,,1,100
Malý Koloredov,,1,100
Malý Okrouhlík,,1,100
Malý Rynk,,1,100
Malý Semerink,,1,100
Malý Skalník,,1,100
Malý cíp,,1,100
Malý dvůr,,1,100
Malý průhon,,1,100
Malý val,,1,100
Malý vrch,,1,100
Malý Újezd,,1,100
Malý Šenov,,1,100
Malčevského,,1,100
Malčice,,1,100
Malšovická,,1,100
Malšovské náměstí,,1,100
Malšské údolí,,1,100
Mana Silnice,,1,100
Mandlova,,1,100
Mandlové,,1,100
Mandloňová,,1,100
Mandova,,1,100
Mandysova,,1,100
Maničky,,1,100
Mannerova,,1,100
Mannova,,1,100
Mansfeldova,,1,100
Mantovská,,1,100
Manětínská,,1,100
Manž. Curieových,,1,100
Manželů Burdychových,,1,100
Manželů Dostálových,,1,100
Manželů Kotrbových,,1,100
Manželů Liškových,,1,100
Manželů Lyčkových,,1,100
Manželů Starých,,1,100
Manželů Suchých,,1,100
Manželů Zemánkových,,1,100
Maratónská,,1,100
Marciho,,1,100
Maredova,,1,100
Marečkovo nám.,,1,100
Marešova,,1,100
Maria Kotrby,,1,100
Marie Cecilie,,1,100
Marie Cibulkové,,1,100
Marie Dolanské,,1,100
Marie Fischerové-Kvěchové,,1,100
Marie Gardavské,,1,100
Marie Hübnerové,,1,100
Marie Kršňákové,,1,100
Marie Kudeříkové,,1,100
Marie Majerové,,1,100
Marie Pavlíkové,,1,100
Marie Podvalové,,1,100
Marie Pomocné,,1,100
Marie Pospíšilové,,1,100
Marie Pujmanové,,1,100
Marie Steyskalové,,1,100
Mariánov,,1,100
Mariánsko-Lázeňská silnice,,1,100
Mariánskohorská,,1,100
Mariánskolázeňská,,1,100
Mariánská,,1,100
Mariánská ulice,,1,100
Mariánské nám.,,1,100
Mariánské náměstí,,1,100
Mariánské údolí,,1,100
Marjanínská,,1,100
Marka Bydžovského,,1,100
Marklovická,,1,100
Markoušovická,,1,100
Markov,,1,100
Markova,,1,100
Markovická,,1,100
Markovičky,,1,100
Markovičova,,1,100
Markrabka,,1,100
Markulčekova,,1,100
Markupova,,1,100
Markušova,,1,100
Markvartovická,,1,100
Markyta,,1,100
Markytánská,,1,100
Markétská,,1,100
Markéty Kuncové,,1,100
Markův kopec,,1,100
Markův sad,,1,100
Markůvky,,1,100
Maroldova,,1,100
Maroltova,,1,100
Martina Henryho,,1,100
Martina Koláře,,1,100
Martina Kříže,,1,100
Martina Rakovského,,1,100
Martina Ševčíka,,1,100
Martincova,,1,100
Martinelliho,,1,100
Martinická,,1,100
Martinkova,,1,100
Martinova,,1,100
Martinovo údolí,,1,100
Martinovská,,1,100
Martinská,,1,100
Martinská osada,,1,100
Martinská čtvrť,,1,100
Martinské nám.,,1,100
Martinů,,1,100
Marty Exnarové,,1,100
Marty Krásové,,1,100
Marty Rožánkové,,1,100
Martínkova,,1,100
Martínkovská,,1,100
Maruša I.,,1,100
Maruša II.,,1,100
Marušky Kudeříkové,,1,100
Marvanova,,1,100
Marxova,,1,100
Maryčky Magdonové,,1,100
Marš. Rybalka,,1,100
Marš. Žukova,,1,100
Maršovská,,1,100
Maršála Koněva,,1,100
Maršála Rybalka,,1,100
Maršíkova,,1,100
Masarova,,1,100
Masarykova,,1,100
Masarykova náves,,1,100
Masarykova třída,,1,100
Masarykova výšina,,1,100
Masarykovo nám.,,1,100
Masarykovo náměstí,,1,100
Masarykovy sady,,1,100
Masařská,,1,100
Masnerova stezka,,1,100
Masnokrámská,,1,100
Masná,,1,100
Masné krámy,,1,100
Masokrámská,,1,100
Masopustní náměstí,,1,100
Mastného,,1,100
Mat. Ulického,,1,100
Matalova,,1,100
Matenská,,1,100
Maternová,,1,100
Maternův dvůr,,1,100
Mateřská,,1,100
Mateří,,1,100
Mateřídoušková,,1,100
Mathauserova,,1,100
Mathesiova,,1,100
Mathonova,,1,100
Matice školské,,1,100
Matiegkova,,1,100
Matiční,,1,100
Matjuchinova,,1,100
Matochova,,1,100
Matoulkova,,1,100
Matouše Václavka,,1,100
Matouškova,,1,100
Matoušova,,1,100
Matrosovova,,1,100
Mattioliho,,1,100
Mattušova,,1,100
Matulkova,,1,100
Matuškova,,1,100
Matušova,,1,100
Matušínského,,1,100
Matyášova,,1,100
Matzenauerova,,1,100
Matúškova,,1,100
Matěchova,,1,100
Matěje Kopeckého,,1,100
Matěje z Janova,,1,100
Matěje Červenky,,1,100
Matěje Šmolíka,,1,100
Matějkova,,1,100
Matějková,,1,100
Matějova,,1,100
Matějovského,,1,100
Matějská,,1,100
Maxe Dvořáka,,1,100
Maxe Knížete,,1,100
Maxe Malého,,1,100
Maxe Švabinského,,1,100
Maxima Gorkého,,1,100
Maxova,,1,100
Mayerova,,1,100
Mazalova,,1,100
Mazancova,,1,100
Mazourova,,1,100
Mazovská,,1,100
Mazurská,,1,100
Mazákova,,1,100
Mazánkova,,1,100
Mazůrkova,,1,100
Mačákova,,1,100
Maďarská,,1,100
Maňákova,,1,100
Mařanova,,1,100
Mařatkova,,1,100
Mařinková,,1,100
Mařádkova,,1,100
Mařákova,,1,100
Maříkova,,1,100
Mašatova,,1,100
Maškova,,1,100
Maškrov,,1,100
Mašovická,,1,100
Mašovy,,1,100
Maštalní,,1,100
Maštálkova,,1,100
Maštěřovského,,1,100
Mašínova,,1,100
Mechnáčky,,1,100
Mechnáčky I,,1,100
Mechovka,,1,100
Mechová,,1,100
Medelská,,1,100
Medinská,,1,100
Meditační,,1,100
Medkova,,1,100
Medlov,,1,100
Medlovská,,1,100
Medlánecká,,1,100
Medová,,1,100
Medunova,,1,100
Meduňková,,1,100
Medříkova,,1,100
Meinlinova,,1,100
Meinlova,,1,100
Meisnerova,,1,100
Mejstříkova,,1,100
Melantrichova,,1,100
Melatín,,1,100
Melechovská,,1,100
Meleček,,1,100
Melicharova,,1,100
Melichova,,1,100
Meliorační,,1,100
Melkusova,,1,100
Melounová,,1,100
Meluzínova,,1,100
Menclova,,1,100
Menclovice,,1,100
Mendelova,,1,100
Mendlova,,1,100
Mendlovo náměstí,,1,100
Mendíků,,1,100
Mendělejevova,,1,100
Menhartova,,1,100
Mentzlova,,1,100
Menšíkova,,1,100
Menšíkovská,,1,100
Merendní,,1,100
Merettova,,1,100
Merhautova,,1,100
Merhoutova,,1,100
Merklasova,,1,100
Merklínská,,1,100
Mertova,,1,100
Meruňková,,1,100
Mervartova,,1,100
Meskářova,,1,100
Metelkova,,1,100
Metelkovo náměstí,,1,100
Metlov,,1,100
Metoděje Vlacha,,1,100
Metodějova,,1,100
Metodějská,,1,100
Metujská,,1,100
Metylovská,,1,100
Metyšova,,1,100
Mexická,,1,100
Mexiko,,1,100
Mezcestí Ⅰ,,1,100
Mezi Brahy,,1,100
Mezi Cestami,,1,100
Mezi Cesty,,1,100
Mezi Chatami,,1,100
Mezi Domky,,1,100
Mezi Domy,,1,100
Mezi Humny,,1,100
Mezi Hřbitovy,,1,100
Mezi Kopci,,1,100
Mezi Lesy,,1,100
Mezi Lysinami,,1,100
Mezi Lány,,1,100
Mezi Mlaty,,1,100
Mezi Mosty,,1,100
Mezi Ploty,,1,100
Mezi Plůtky,,1,100
Mezi Podjezdy,,1,100
Mezi Potoky,,1,100
Mezi Rolemi,,1,100
Mezi Rybníky,,1,100
Mezi Silnicemi,,1,100
Mezi Sklady,,1,100
Mezi Stráněmi,,1,100
Mezi Tratěmi,,1,100
Mezi Trhy,,1,100
Mezi Vilami,,1,100
Mezi Vodami,,1,100
Mezi Zahradami,,1,100
Mezi ploty,,1,100
Mezi potoky,,1,100
Mezi zahrádkami,,1,100
Mezi Úvozy,,1,100
Mezi Řekami,,1,100
Mezi Školami,,1,100
Meziboří,,1,100
Mezibranská,,1,100
Mezicestí,,1,100
Mezidolí,,1,100
Mezidomí,,1,100
Mezihorní,,1,100
Mezihorská,,1,100
Mezihoří,,1,100
Mezilehlá,,1,100
Mezilesní,,1,100
Mezilesí,,1,100
Mezilesí I,,1,100
Mezilesí II,,1,100
Meziluží,,1,100
Mezipolí,,1,100
Mezistanice,,1,100
Mezitraťová,,1,100
Meziuliční,,1,100
Meziveská,,1,100
Mezivodí,,1,100
Mezivrší,,1,100
Meziříčská,,1,100
Meziškolská,,1,100
Mezná,,1,100
Mezní,,1,100
Mezníkova,,1,100
Mezírka,,1,100
Mečislavova,,1,100
Mečnikovova,,1,100
Mečovská,,1,100
Mečíková,,1,100
Mečířova,,1,100
Michala Urbánka,,1,100
Michalcova,,1,100
Michalov,,1,100
Michalova,,1,100
Michalovecká,,1,100
Michalovická,,1,100
Michalovicova,,1,100
Michalská,,1,100
Michalské náměstí,,1,100
Michalské stromořadí,,1,100
Michelangelova,,1,100
Michelská,,1,100
Michelský vrch,,1,100
Michlova,,1,100
Michnova,,1,100
Michnovka,,1,100
Michníkova,,1,100
Michálkova,,1,100
Michálkovická,,1,100
Mickiewiczova,,1,100
Micíkova,,1,100
Mikanova,,1,100
Mikanových,,1,100
Mikešova,,1,100
Mikoláše Alše,,1,100
Mikov,,1,100
Mikova,,1,100
Mikovcova,,1,100
Mikovická,,1,100
Mikulandská,,1,100
Mikulecká,,1,100
Mikuleckého,,1,100
Mikulova,,1,100
Mikulovická,,1,100
Mikulovka,,1,100
Mikulovská,,1,100
Mikuláše Faulfiše,,1,100
Mikuláše z Husi,,1,100
Mikuláše z Pelhř.,,1,100
Mikuláše z Husi,,1,100
Mikuláškova,,1,100
Mikuláškovo náměstí,,1,100
Mikulášova,,1,100
Mikulášovice,,1,100
Mikulášská,,1,100
Mikulášské náměstí,,1,100
Mikulášův kopec,,1,100
Mikulíkova,,1,100
Mikulčická,,1,100
Mikšova,,1,100
Mikšovského,,1,100
Mikšíčkova,,1,100
Mil. Noska,,1,100
Milady Horákové,,1,100
Milady Jungmanové,,1,100
Milana Diase,,1,100
Milana Fialy,,1,100
Milana Korejse,,1,100
Milana Ticháka,,1,100
Milačka,,1,100
Milenovská,,1,100
Mileny Hážové,,1,100
Milerova,,1,100
Miletická,,1,100
Milevská,,1,100
Milešov,,1,100
Milešovská,,1,100
Milheimova,,1,100
Milinovského,,1,100
Miličova,,1,100
Milotická,,1,100
Milovická,,1,100
Milovičova,,1,100
Miloše Havla,,1,100
Miloše Svobody,,1,100
Milošova,,1,100
Miltnerova,,1,100
Milánovy,,1,100
Milánská,,1,100
Miléniová,,1,100
Milénova,,1,100
Milíkovská,,1,100
Milínská,,1,100
Milíčova,,1,100
Milíře,,1,100
Milířova,,1,100
Milířová,,1,100
Milířská,,1,100
Mimoňská,,1,100
Mincovní,,1,100
Minerální,,1,100
Minická,,1,100
Minidova,,1,100
Minkovická,,1,100
Minská,,1,100
Minátky,,1,100
Miranova,,1,100
Mirešická,,1,100
Miroslava Hajna,,1,100
Miroslava Hájka,,1,100
Miroslava Maška,,1,100
Mirotická,,1,100
Mirovická,,1,100
Mirošovická,,1,100
Mirošovská,,1,100
Mistra Choceňského,,1,100
Mistra Jana Husa,,1,100
Mistra Jaroslava Kociana,,1,100
Mistra Martina,,1,100
Mistrovická,,1,100
Mistrovská,,1,100
Mistrovský vrch,,1,100
Mistřovická,,1,100
Mitrovická,,1,100
Mitušova,,1,100
Mizerov,,1,100
Mizerova,,1,100
Mizerovská,,1,100
Mičurinova,,1,100
Miřikovského,,1,100
Miřiovského,,1,100
Miškovická,,1,100
Mišákova,,1,100
Mjr. Baumanna,,1,100
Mjr. Hájka,,1,100
Mjr. Kašlíka,,1,100
Mjr. Krátkého,,1,100
Mjr. Nováka,,1,100
Mjr. Šulce,,1,100
Ml. horníků,,1,100
Ml. stavbařů,,1,100
Mladenovova,,1,100
Mladoboleslavská,,1,100
Mladobucká,,1,100
Mladotická,,1,100
Mladotické nábřeží,,1,100
Mladá,,1,100
Mladé Gardy,,1,100
Mladé gardy,,1,100
Mladé generace,,1,100
Mladé vinohrady,,1,100
Mladíkov,,1,100
Mladých,,1,100
Mladčina,,1,100
Mladějovská,,1,100
Mladějovského,,1,100
Mlatecká,,1,100
Mlaty,,1,100
Mlazická,,1,100
Mlynařovická,,1,100
Mlynářská,,1,100
Mládeže,,1,100
Mládežnická,,1,100
Mládežníků,,1,100
Mládkova,,1,100
Mládí,,1,100
Mlázovická,,1,100
Mlékárenská,,1,100
Mléčná,,1,100
Mlýn,,1,100
Mlýnecká,,1,100
Mlýnisko,,1,100
Mlýnky,,1,100
Mlýnská,,1,100
Mlýnská I.,,1,100
Mlýnská II.,,1,100
Mlýnská III.,,1,100
Mlýnská stezka,,1,100
Mlýnská strouha,,1,100
Mlýnská zahrada,,1,100
Mlýnské nábřeží,,1,100
Mlýnské náměstí,,1,100
Mlýnské údolí,,1,100
Mlýnský příkop,,1,100
Mlýnský vrch,,1,100
Mlýnský vršek,,1,100
Mlčochova,,1,100
Mnichovická,,1,100
Mnichovohradištská,,1,100
Mnichovská,,1,100
Mnichská,,1,100
Mnišská,,1,100
Mníšek,,1,100
Mochovská,,1,100
Modenská,,1,100
Modletická,,1,100
Modletínská,,1,100
Modlešovice,,1,100
Modranská,,1,100
Modravská,,1,100
Modrokamenná,,1,100
Modrá,,1,100
Modrého,,1,100
Modřanská,,1,100
Modřecká,,1,100
Modřencová,,1,100
Modřická,,1,100
Modřínová,,1,100
ModřínováModřínová,,1,100
Mohelnická,,1,100
Mohylová,,1,100
Mojmírova,,1,100
Mojmírovců,,1,100
Mojmírovo náměstí,,1,100
Mojžíškova,,1,100
Mojžíškové,,1,100
Mokerské Strouhy,,1,100
Moklinská,,1,100
Mokošínská,,1,100
Mokrohorská,,1,100
Mokropeská,,1,100
Mokroušská,,1,100
Mokrošůvka,,1,100
Mokrá,,1,100
Mokrá I,,1,100
Mokrá II,,1,100
Mokrá III,,1,100
Mokrá IV,,1,100
Mokrá V,,1,100
Mokré řádky,,1,100
Mokrého,,1,100
Mokrý řádek,,1,100
Mokřadní,,1,100
Mokřanská,,1,100
Moldavská,,1,100
Molitorovská,,1,100
Molkova,,1,100
Molákova,,1,100
Mongolská,,1,100
Monseova,,1,100
Montana,,1,100
Moravanská,,1,100
Moravanské lány,,1,100
Moravanů,,1,100
Moravcova,,1,100
Moravcových,,1,100
Moravečská,,1,100
Moravičanská,,1,100
Moravní,,1,100
Moravní nábřeží,,1,100
Moravní náměstí,,1,100
Moravníky,,1,100
Moravská,,1,100
Moravská strana,,1,100
Moravské nám.,,1,100
Moravské náměstí,,1,100
Moravčická,,1,100
Moritze Bauera,,1,100
Morseova,,1,100
Morstadtova,,1,100
Morušová,,1,100
Morzinů,,1,100
Morákova,,1,100
Morávkova,,1,100
Morávkovo náměstí,,1,100
Morávky,,1,100
Moráňská,,1,100
Moskalykova,,1,100
Moskevská,,1,100
Moskevské náměstí,,1,100
Moskva,,1,100
Mostecká,,1,100
Mostní,,1,100
Mostníkovská,,1,100
Mostárenská,,1,100
Motlochova,,1,100
Motoristická,,1,100
Motoristů,,1,100
Motošín,,1,100
Motyčkova,,1,100
Motyčínská,,1,100
Motýlová,,1,100
Motýlí,,1,100
Mouchnice,,1,100
Mourová,,1,100
Moučná,,1,100
Moysesova,,1,100
Moyzesova,,1,100
Mozambická,,1,100
Mozartova,,1,100
Mozolky,,1,100
Mozolov,,1,100
Mozolová,,1,100
Močidla,,1,100
Močidlanská,,1,100
Močílky,,1,100
Mořinská,,1,100
Mořičovská,,1,100
Mošnerova,,1,100
Mošnova,,1,100
Mošovec,,1,100
Možného,,1,100
Mrakomorova,,1,100
Mramorová,,1,100
Mramorská,,1,100
Mratínská,,1,100
Mraviště,,1,100
Mrazná,,1,100
Mračnická,,1,100
Mračská,,1,100
Mrkosova,,1,100
Mrkvičkova,,1,100
Mrkvičková,,1,100
Mrsolská cesta,,1,100
Mrákovská,,1,100
Mrázkova,,1,100
Mrázovka,,1,100
Mráčkova,,1,100
Mrštíkova,,1,100
Mrštíkovo nám.,,1,100
Msgr. Tomáška,,1,100
Msgr. Šrámka,,1,100
Msgre. B. Staška,,1,100
Mstišovská,,1,100
Mstětická,,1,100
Muchomůrková,,1,100
Muchova,,1,100
Mudrochova,,1,100
Mukařovská,,1,100
Mukova,,1,100
Munice,,1,100
Munická,,1,100
Munkova,,1,100
Murgašova,,1,100
Murmanská,,1,100
Musejní,,1,100
Musilova,,1,100
Musorgského,,1,100
Musílkova,,1,100
Mutěnická,,1,100
Mutěnská,,1,100
Muzejní,,1,100
Muzikantská stezka,,1,100
Mučedníků,,1,100
Muškova,,1,100
Muškátová,,1,100
Mužetice,,1,100
Mužíkova,,1,100
Mydlářka,,1,100
Mydlářská,,1,100
Myjavská,,1,100
Mylnerovka,,1,100
Myslbekova,,1,100
Mysletínská,,1,100
Myslibořská,,1,100
Myslivcova,,1,100
Myslivecká,,1,100
Myslivečkova,,1,100
Myslivní,,1,100
Myslíkova,,1,100
Myslínova,,1,100
Myzetova,,1,100
Myšina,,1,100
Myšlínská,,1,100
